"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior","Entonces, la subsecretaría se unió a la mesa de prevención de adicciones y la primera acción que realizamos fue la de los tequios. La presidenta aspiraba a que el Instituto de la Juventud pudiera movilizar hasta cien grupos de jóvenes para realizar un trabajo comunitario convocados por la paz y contra las adicciones."
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior","Entonces, convocamos a una reunión por Zoom, participaron todos ustedes y en el puro Zoom se conectaron cerca de 1000 directivos de instituciones. Entonces bueno, pues ahí la meta subió y ya yo le decía, Abraham, bueno, Abraham, si cada uno te hace uno podemos hacer hasta 1000. Pues yo quiero agradecerles porque el final el 14 de mayo la jornada fue de 10500 espacios intervenidos en todo México por jóvenes mexicanos y más de 1220000 jóvenes salieron a hacer trabajos comunitarios, a hacer tequios por esta agenda tan importante. "
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior",Entonces pido un aplauso para todos ustedes por eso.
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior","Entonces bueno, es importante que cuando le informemos a la presidenta vea cómo si nos unimos todos los subsistemas de educación superior en algo que puede ser tan simple como cien tequios se puede convertir en 10000 en algo que la meta eran 1000 personas pueden salir más de un millón de jóvenes."
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior","Entonces yo aquí hago un paréntesis para decir, yo si de algo me quejaba cuando era rector es que yo a veces sentí que no me invitaban a transformar el país. Y se los quiero decir con toda la humildad en mi primera sesión de CONACES como subsecretario de educación superior. Quiero invitarlos a que transformemos a México. Que nos digamos las cosas. Tienen que haber diferencias, espero que sí."
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior","Un país donde las universidades no tengan diferencias con nadie, yo creo que sus universidades no sirven. Tengamos diferencias, digámoslo. Pero no le tengamos miedo a transformar a México. Yo acepté la invitación siendo rector de una universidad autónoma de venirme a este gobierno porque la presidenta me invitó a transformar a México. Y espero poner mi granito de arena, pero necesitamos de todos ustedes y eso significa que quitemos barreras discursivas, políticas, ideológicas y nos pongamos a entender que todos somos responsables de lo mismo, de meter a los jóvenes a las aulas y no solo formar profesionistas, formar seres humanos en toda la extensión de la palabra."
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior",Y eso no se va a lograr con microcredenciales. Eso se va a lograr si sobreviven las universidades. Y para que sobrevivan las universidades tenemos que usar las microcredenciales. Entonces el fenómeno es al revés.
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior","Cuando yo les voy a proponer que hagamos un marco y con eso termino, que para mí la gran agenda que voy a intentar implementar a partir de hoy es que sí recuperemos el marco mexicano de cualificaciones, que lo agarremos y que empecemos ya a diseñar el sistema nacional de acreditación, acumulación y transferencia de créditos."
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior","A nuestros jóvenes, ninguno de ellos tuvo que esperar una semana para ver el siguiente capítulo de la novela. Ellos ven y consumen a la carta. Nadie hoy de nuestros jóvenes tuvo que esperar dos años para ver el final de cuna de lobos, lo puede ver el mismo fin de semana. Si quiere puede ver la serie al revés, empezar por el final y después ver el primer capítulo, si quiere puede verlo en un fin de semana todo. Y si quiere puede hacerlo como nos tocó a nosotros esperarse dos años para administrar y saborearse el final de cuna de lobos. Pero esa decisión de consumo, de cómo acercan a los contenidos ya es de los jóvenes."
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior","Nosotros seguimos con universidades que están hechas a nuestro modo. Hay que esperar la siguiente clase, hay que esperar el siguiente crédito y hay que esperar el siguiente semestre y es lineal. No te puedes mover de aquí para allá, no puedes cambiar de capítulo. No puedes dejar en pausa una película e irte a otra y después regresar. Y eso a los otros jóvenes no les gusta."
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior","Por eso la deserción que estamos teniendo en el primer año de licenciatura es preocupante y alarmante. Nuestros jóvenes están entrando a nuestras instituciones, nos ven y nos dicen, si ustedes veían las novelas así, síganle, yo no."
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior","Bueno, necesitamos hacer universidades a la carta. Y eso significa ponernos de acuerdo todas las instituciones de educación superior para hacer un marco común de créditos y que todo cuenten."
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior","Y que si un joven estudió en una normal de este país y mañana se le ocurre estudiar la licenciatura en educación en una universidad pública estatal, pueda transferir créditos de lo que tuvo aquí para llevárselos acá. Y que si decidimos como país darle valor de créditos a un curso que diseñemos juntos, por ejemplo, uno que se llama contabilidad para no contadores que diseñó la UNAM, que está en la plataforma Coursera y que hoy ese curso tiene más estudiantes que toda la UNAM."
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior","¿No le podríamos dar créditos a ese curso? Yo digo que sí, lo que valga. Si vale tres centavos, tres centavos; si vale medio crédito, medio crédito. Pero yo creo que si le empezamos a dar valor de créditos a todos estos pequeños esfuerzos donde los jóvenes están formando, vamos a poder aprovechar lo que están haciendo los jóvenes fuera de las aulas, que ya es más que lo que están haciendo dentro de las aulas y preocupémonos, porque hay 87 millones de mexicanos en YouTube y el tercer contenido que están buscando esos 87 millones de mexicanos es educativo."
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior",Y hay 75 millones de mexicanos en TikTok y el tercer contenido que están buscando en TikTok es educativo. Y hoy Coursera tiene más mexicanos que las universidades.
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior","Si esto no nos hace reflexionar de que tenemos que hacer un cambio en cómo estamos enseñando y que nuestras currículas inflexibles, que separan subsistemas que no se comunican las normales con las tecnológicas, con el politécnico, con las autónomas, lo que estamos haciendo es que hay que esperar una semana para ver la novela y solo si ves en ese canal dos. Y cuando se ponía a competir el canal dos con el tres era horrible porque te ponían dos novelas buenísimas a la misma hora y solo podías ver una. Y tú tienes que decidir."
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior","Hoy ya puedes ver una de lobos y una de Televisa y una de Tele Azteca a las ocho y a las nueve. Bueno, aquí no te puedes transferir créditos de un tecnológico a una autónoma y no puedes pasar no tiene ningún valor lo que es en una licenciatura en educación en una normal o viceversa."
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior",Y no tenemos y no damos certificaciones intermedias que pudieran ayudarnos a que no todos los seres humanos necesiten un título universitario para tener una vida digna.
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior","Porque también estamos bajo un modelo de que el único la única manera de tener una vida digna es un título universitario, también eso está mal. Yo no creo que un país que aspira que todo el mundo para vivir dignamente necesite un título universitario, olvídense, en 3000 años no lo vamos a lograr."
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior","Entonces eso significa que pensemos en certificaciones intermedias que no solo sean títulos universitarios, constancias, certificados y diplomas. Y si juntas tres constancias te doy un certificado y si juntas tres certificados te doy un diploma y si me juntas tres diplomas a lo mejor te avanzo créditos de un técnico superior universitario. Y si tienes un técnico superior universitario y continuas un año más, a lo mejor te llevas una ingeniería."
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior","Pero desde el primer momento todo lo que yo estudio vale. Y hoy toda la deserción que tenemos en este país, que es el 30% en superior, se van con las manos vacías. Son jóvenes que no se llevan absolutamente ni un reconocimiento de parte de la SEP ni de nadie de que ese joven acreditó algo."
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior","Y está compitiendo contra un joven que tomó un curso de Python en Coursera, pagó 594 pesos a aprender a programar Python y le ofrecen ganar 20,000 pesos al mes. Entonces ustedes qué prefieren, quedarte tronco cuatro años y que no te contraten o estudiar un curso en Coursera que aprendes una sola cosa que es Python y tienes trabajo."
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior","Contra eso estamos compitiendo y a eso voy a intentar dedicarme el tiempo que esté como subsecretario, pero para eso necesitamos entrar todos juntos. Muchas gracias."
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior","Bueno, ahora sí a su consideración para quien tenga comentarios."
